stock,price,ret
005380,163000,4.2
005380,163500,0.3
005380,165500,1.2
005380,159000,-3.9
005380,164000,3.1
005380,157000,-4.3
005380,158000,0.6
005380,162000,2.5
005380,164000,1.2
005380,168000,2.4
005380,167000,-0.6
005380,164000,-1.8
005380,158000,-3.7
005380,160500,1.6
005380,162000,0.9
005380,159500,-1.5
005380,163500,2.5
005380,163000,-0.3
005380,162500,-0.3
005380,161000,-0.9
005380,161000,0.0
005380,162500,0.9
005380,163000,0.3
005380,162000,-0.6
005380,158000,-2.5
005380,159000,0.6
005380,159000,0.0
005380,155500,-2.2
005380,153500,-1.3
005380,156000,1.6
005380,158500,1.6
005380,162500,2.5
005380,165500,1.8
005380,165500,0.0
005380,164500,-0.6
005380,165000,0.3
005380,162500,-1.5
005380,163000,0.3
005380,160500,-1.5
005380,156500,-2.5
005380,158000,1.0
005380,157000,-0.6
005380,158000,0.6
005380,159500,1.0
005380,158000,-0.9
005380,157000,-0.6
005380,155000,-1.3
005380,151500,-2.3
005380,152500,0.7
005380,151000,-1.0
005380,147500,-2.3
005380,153000,3.7
005380,152000,-0.6
005380,153000,0.7
005380,151500,-1.0
005380,150500,-0.7
005380,150000,-0.3
005380,151500,1.0
005380,151500,0.0
005380,148500,-2.0
005380,150500,1.4
005380,151500,0.7
005380,153000,1.0
005380,155500,1.6
005380,154000,-1.0
005380,152000,-1.3
005380,153000,0.7
005380,151500,-1.0
005380,151500,0.0
005380,151000,-0.3
005380,149000,-1.3
005380,149000,0.0
005380,144000,-3.4
005380,143500,-0.4
005380,140000,-2.4
005380,137500,-1.8
005380,136500,-0.7
005380,140000,2.6
005380,139500,-0.4
005380,140500,0.7
005380,141000,0.4
005380,138500,-1.8
005380,139000,0.4
005380,140000,0.7
005380,136500,-2.5
005380,137000,0.4
005380,139000,1.5
005380,137500,-1.1
005380,136000,-1.1
005380,137000,0.7
005380,135000,-1.5
005380,133000,-1.5
005380,132500,-0.4
005380,129500,-2.3
005380,129000,-0.4
005380,132500,2.7
005380,133500,0.8
005380,131000,-1.9
005380,137000,4.6
005380,139500,1.8
005380,141000,1.1
005380,147000,4.3
005380,147000,0.0
005380,149000,1.4
005380,147500,-1.0
005380,149000,1.0
005380,149000,0.0
005380,147000,-1.3
005380,147000,0.0
005380,147500,0.3
005380,150000,1.7
005380,147500,-1.7
005380,147500,0.0
005380,146500,-0.7
005380,148000,1.0
005380,149500,1.0
005380,148000,-1.0
005380,149000,0.7
005380,148500,-0.3
005380,147000,-1.0
005380,146500,-0.3
005380,146500,0.0
005380,150500,2.7
005380,154500,2.7
005380,159000,2.9
005380,158000,-0.6
005380,155500,-1.6
005380,153000,-1.6
005380,154000,0.6
005380,155000,0.6
005380,155500,0.3
005380,152500,-1.9
005380,149500,-2.0
005380,144000,-3.7
005380,144500,0.4
005380,144000,-0.4
005380,146500,1.7
005380,146000,-0.3
005380,146000,0.0
005380,148500,1.7
005380,152000,2.4
005380,151500,-0.3
005380,154000,1.6
005380,153000,-0.6
005380,151500,-1.0
005380,154000,1.6
005380,151000,-2.0
005380,149500,-1.0
005380,153500,2.7
005380,149000,-2.9
005380,148000,-0.7
005380,143500,-3.0
005380,142500,-0.7
005380,142500,0.0
005380,139000,-2.5
005380,135500,-2.5
005380,139500,3.0
005380,139000,-0.4
005380,136500,-1.8
005380,135000,-1.1
005380,135500,0.4
005380,134500,-0.7
005380,133000,-1.1
005380,134500,1.1
005380,132000,-1.9
005380,133000,0.8
005380,133500,0.4
005380,135000,1.1
005380,135000,0.0
005380,136000,0.7
005380,136500,0.4
005380,139500,2.2
005380,138000,-1.1
005380,138000,0.0
005380,138500,0.4
005380,139500,0.7
005380,139500,0.0
005380,139000,-0.4
005380,139000,0.0
005380,135500,-2.5
005380,138500,2.2
005380,135500,-2.2
005380,134500,-0.7
005380,134500,0.0
005380,136500,1.5
005380,138000,1.1
005380,140000,1.4
005380,141000,0.7
005380,139500,-1.1
005380,141500,1.4
005380,139000,-1.8
005380,139000,0.0
005380,135500,-2.5
005380,137000,1.1
005380,137000,0.0
005380,135000,-1.5
005380,130000,-3.7
005380,131000,0.8
005380,130500,-0.4
005380,131000,0.4
005380,132000,0.8
005380,135500,2.6
005380,131500,-3.0
005380,133000,1.1
005380,132000,-0.8
005380,130000,-1.5
005380,129500,-0.4
005380,130000,0.4
005380,129000,-0.8
005380,135500,5.0
005380,136000,0.4
005380,137000,0.7
005380,136000,-0.7
005380,132000,-2.9
005380,135500,2.6
005380,134000,-1.1
005380,132000,-1.5
005380,130500,-1.1
005380,133000,1.9
005380,133000,0.0
005380,136500,2.6
005380,134000,-1.8
005380,134500,0.4
005380,136000,1.1
005380,133000,-2.2
005380,135000,1.5
005380,132500,-1.8
005380,132500,0.0
005380,132000,-0.4
005380,132500,0.4
005380,135500,2.3
005380,136500,0.7
005380,135500,-0.7
005380,134000,-1.1
005380,132500,-1.1
005380,133000,0.4
005380,131500,-1.1
005380,135000,2.7
005380,139000,3.0
005380,139500,0.4
005380,139000,-0.4
005380,139000,0.0
005380,139500,0.4
005380,138500,-0.7
005380,138500,0.0
005380,137000,-1.1
005380,138500,1.1
005380,138000,-0.4
005380,138000,0.0
005380,142000,2.9
005380,140500,-1.1
005380,141500,0.7
005380,138500,-2.1
005380,139500,0.7
005380,135500,-2.9
005380,139000,2.6
005380,140000,0.7
005380,139000,-0.7
005380,136500,-1.8
005380,133500,-2.2
005380,134500,0.8
005380,136500,1.5
005380,134000,-1.8
005380,133000,-0.8
005380,133000,0.0
005380,134500,1.1
005380,133000,-1.1
005380,132000,-0.8
005380,133500,1.1
005380,134500,0.8
005380,138000,2.6
005380,137500,-0.4
005380,138000,0.4
005380,140500,1.8
005380,140000,-0.4
005380,141500,1.1
005380,139500,-1.4
005380,136500,-2.2
005380,136000,-0.4
005380,137000,0.7
005380,138500,1.1
005380,134000,-3.2
005380,129000,-3.7
005380,131500,1.9
005380,132000,0.4
005380,130500,-1.1
005380,131000,0.4
005380,132000,0.8
005380,129500,-1.9
005380,133500,3.1
005380,133500,0.0
005380,134000,0.4
005380,135000,0.8
005380,136000,0.7
005380,135000,-0.7
005380,134500,-0.4
005380,133000,-1.1
005380,132000,-0.8
005380,133500,1.1
005380,134000,0.4
005380,136500,1.9
005380,136500,0.0
005380,142000,4.0
005380,144000,1.4
005380,144500,0.4
005380,145000,0.4
005380,143500,-1.0
005380,142000,-1.0
005380,139500,-1.8
005380,142000,1.8
005380,143500,1.1
005380,143500,0.0
005380,142000,-1.0
005380,144000,1.4
005380,144500,0.4
005380,144500,0.0
005380,143500,-0.7
005380,146000,1.7
005380,150000,2.7
005380,153000,2.0
005380,154000,0.6
005380,153500,-0.3
005380,151000,-1.6
005380,150500,-0.3
005380,152000,1.0
005380,148500,-2.3
005380,148000,-0.3
005380,149000,0.7
005380,150500,1.0
005380,153500,2.0
005380,154000,0.3
005380,152000,-1.3
005380,153000,0.7
005380,149000,-2.6
005380,146500,-1.7
005380,142000,-3.1
005380,142500,0.4
005380,139500,-2.1
005380,139500,0.0
005380,136000,-2.5
005380,137500,1.1
005380,136500,-0.7
005380,139000,1.8
005380,139000,0.0
005380,140000,0.7
005380,141000,0.7
005380,139500,-1.1
005380,140000,0.4
005380,145500,3.9
005380,150500,3.4
005380,150500,0.0
005380,150000,-0.3
005380,151000,0.7
005380,149500,-1.0
005380,146000,-2.3
005380,148000,1.4
005380,148500,0.3
005380,149500,0.7
005380,148500,-0.7
005380,142000,-4.4
005380,145000,2.1
005380,144000,-0.7
005380,144500,0.4
005380,145000,0.4
005380,146000,0.7
005380,146000,0.0
005380,149000,2.0
005380,149500,0.3
005380,151500,1.3
005380,151500,0.0
005380,156500,3.3
005380,170000,8.6
005380,170000,0.0
005380,165000,-2.9
005380,164000,-0.6
005380,162000,-1.2
005380,160000,-1.2
005380,156000,-2.5
005380,158500,1.6
005380,157500,-0.6
005380,156500,-0.6
005380,152000,-2.9
005380,150000,-1.3
005380,148000,-1.3
005380,144500,-2.4
005380,146000,1.0
005380,142500,-2.4
005380,141500,-0.7
005380,142500,0.7
005380,142500,0.0
005380,144000,1.0
005380,141000,-2.1
005380,137000,-2.8
005380,141500,3.3
005380,141500,0.0
005380,141500,0.0
005380,144500,2.1
005380,151000,4.5
005380,147000,-2.6
005380,144000,-2.0
005380,151000,4.9
005380,152000,0.7
005380,158000,4.0
005380,156500,-1.0
005380,157500,0.6
005380,155000,-1.6
005380,154000,-0.6
005380,157500,2.3
005380,158500,0.6
005380,165000,4.1
005380,170000,3.0
005380,170000,0.0
005380,170000,0.0
005380,164000,-3.5
005380,165000,0.6
005380,163500,-0.9
005380,162000,-0.9
005380,164000,1.2
005380,163000,-0.6
005380,165500,1.5
005380,163000,-1.5
005380,161500,-0.9
005380,159000,-1.6
005380,160000,0.6
005380,160000,0.0
005380,162500,1.6
005380,164500,1.2
005380,169000,2.7
005380,163000,-3.6
005380,165000,1.2
005380,167000,1.2
005380,166500,-0.3
005380,160500,-3.6
005380,161500,0.6
005380,164000,1.6
005380,164000,0.0
005380,160500,-2.1
005380,160000,-0.3
005380,161000,0.6
005380,159500,-0.9
005380,163500,2.5
005380,158500,-3.1
005380,156000,-1.6
005380,155500,-0.3
005380,151500,-2.6
005380,148000,-2.3
005380,148000,0.0
005380,149000,0.7
005380,149000,0.0
005380,154000,3.4
005380,150500,-2.3
005380,148000,-1.7
005380,148500,0.3
005380,148000,-0.3
005380,147500,-0.3
005380,145000,-1.7
005380,146000,0.7
005380,148000,1.4
005380,146500,-1.0
005380,149500,2.0
005380,145000,-3.0
005380,145500,0.3
005380,147500,1.4
005380,148500,0.7
005380,150000,1.0
005380,148000,-1.3
005380,144000,-2.7
005380,146000,1.4
005380,145000,-0.7
005380,142000,-2.1
005380,144500,1.8
005380,144500,0.0
005380,144000,-0.4
005380,144500,0.4
005380,148000,2.4
005380,147000,-0.7
005380,146500,-0.3
005380,143500,-2.0
005380,144500,0.7
005380,144500,0.0
005380,144000,-0.4
005380,143000,-0.7
005380,140500,-1.8
005380,143000,1.8
005380,140000,-2.1
005380,138000,-1.4
005380,136000,-1.4
005380,138000,1.5
005380,135500,-1.8
005380,135000,-0.4
005380,136000,0.7
005380,134000,-1.5
005380,137000,2.2
005380,136500,-0.4
005380,137000,0.4
005380,140000,2.2
005380,142000,1.4
005380,141500,-0.4
005380,142000,0.4
005380,141000,-0.7
005380,147500,4.6
005380,147500,0.0
005380,147000,-0.3
005380,150500,2.4
005380,151000,0.3
005380,155000,2.6
005380,156500,1.0
005380,154500,-1.3
005380,153000,-1.0
005380,149500,-2.3
005380,150500,0.7
005380,151500,0.7
005380,151500,0.0
005380,151500,0.0
005380,151000,-0.3
005380,148500,-1.7
005380,159500,7.4
005380,158500,-0.6
005380,156000,-1.6
005380,161000,3.2
005380,160500,-0.3
005380,160000,-0.3
005380,161500,0.9
005380,158500,-1.9
005380,155000,-2.2
005380,155000,0.0
005380,155500,0.3
005380,154500,-0.6
005380,160500,3.9
005380,160500,0.0
005380,161500,0.6
005380,159500,-1.2
005380,157000,-1.6
005380,156500,-0.3
005380,157000,0.3
005380,155000,-1.3
005380,157000,1.3
005380,159000,1.3
005380,158500,-0.3
005380,157000,-1.0
005380,160500,2.2
005380,164500,2.5
005380,161500,-1.8
005380,160500,-0.6
005380,161500,0.6
005380,162000,0.3
005380,161500,-0.3
005380,158500,-1.9
005380,150000,-5.4
005380,150000,0.0
005380,151500,1.0
005380,150500,-0.7
005380,154000,2.3
005380,154000,0.0
005380,153000,-0.6
005380,152500,-0.3
005380,150000,-1.6
005380,153000,2.0
005380,154000,0.6
005380,156500,1.6
005380,156000,-0.3
005380,149500,-4.2
005380,150500,0.7
005380,146500,-2.7
005380,149000,1.7
005380,151000,1.3
005380,152500,1.0
005380,155500,2.0
005380,155000,-0.3
005380,154000,-0.6
005380,155000,0.6
005380,158000,1.9
005380,157500,-0.3
005380,155000,-1.6
005380,162000,4.5
005380,162500,0.3
005380,161000,-0.9
005380,156500,-2.8
005380,158500,1.3
005380,152500,-3.8
005380,154500,1.3
005380,156000,1.0
005380,162000,3.8
005380,160500,-0.9
005380,162500,1.2
005380,159000,-2.2
005380,157500,-0.9
005380,157500,0.0
005380,161000,2.2
005380,155000,-3.7
005380,154000,-0.6
005380,152500,-1.0
005380,154500,1.3
005380,155000,0.3
005380,153500,-1.0
005380,160000,4.2
005380,157000,-1.9
005380,159000,1.3
005380,161000,1.3
005380,161000,0.0
005380,161500,0.3
005380,156000,-3.4
005380,153000,-1.9
005380,157000,2.6
005380,152500,-2.9
005380,154500,1.3
005380,154000,-0.3
005380,153500,-0.3
005380,153500,0.0
005380,156000,1.6
005380,157500,1.0
005380,157500,0.0
005380,151500,-3.8
005380,152500,0.7
005380,154500,1.3
005380,152500,-1.3
005380,151500,-0.7
005380,149500,-1.3
005380,154000,3.0
005380,151500,-1.6
005380,143500,-5.3
005380,143500,0.0
005380,148500,3.5
005380,152000,2.4
005380,156500,3.0
005380,154000,-1.6
005380,152500,-1.0
005380,151000,-1.0
005380,151000,0.0
005380,150000,-0.7
005380,152000,1.3
005380,150500,-1.0
005380,153000,1.7
005380,157500,2.9
005380,158500,0.6
005380,158000,-0.3
005380,160000,1.3
005380,159500,-0.3
005380,162500,1.9
005380,164000,0.9
005380,156500,-4.6
005380,158000,1.0
005380,160000,1.3
005380,160000,0.0
005380,160000,0.0
005380,158000,-1.2
005380,156000,-1.3
005380,153500,-1.6
005380,152000,-1.0
005380,153000,0.7
005380,151000,-1.3
005380,148500,-1.7
005380,150500,1.4
005380,149500,-0.7
005380,150000,0.3
005380,149000,-0.7
005380,144500,-3.0
005380,140000,-3.1
005380,139000,-0.7
005380,138500,-0.4
005380,140000,1.1
005380,137500,-1.8
005380,139000,1.1
005380,140000,0.7
005380,143000,2.1
005380,142500,-0.4
005380,142500,0.0
005380,141000,-1.0
005380,139500,-1.1
005380,140500,0.7
005380,135000,-3.9
005380,134000,-0.7
005380,135000,0.8
005380,131500,-2.6
005380,129500,-1.5
005380,127000,-1.9
005380,130000,2.4
005380,129000,-0.8
005380,129500,0.4
005380,127500,-1.5
005380,125000,-2.0
005380,125500,0.4
005380,123500,-1.6
005380,122000,-1.2
005380,119500,-2.0
005380,121500,1.7
005380,123500,1.6
005380,124500,0.8
005380,123500,-0.8
005380,121500,-1.6
005380,123000,1.2
005380,122500,-0.4
005380,126000,2.9
005380,126500,0.4
005380,124000,-2.0
005380,124000,0.0
005380,127000,2.4
005380,129500,2.0
005380,129500,0.0
005380,130500,0.8
005380,130000,-0.4
005380,129500,-0.4
005380,130500,0.8
005380,129500,-0.8
005380,128500,-0.8
005380,125500,-2.3
005380,124000,-1.2
005380,124500,0.4
005380,125000,0.4
005380,127500,2.0
005380,126000,-1.2
005380,126000,0.0
005380,123500,-2.0
005380,123000,-0.4
005380,126500,2.8
005380,126500,0.0
005380,127500,0.8
005380,125500,-1.6
005380,126000,0.4
005380,124500,-1.2
005380,124500,0.0
005380,124000,-0.4
005380,125000,0.8
005380,124000,-0.8
005380,123500,-0.4
005380,125000,1.2
005380,125000,0.0
005380,126500,1.2
005380,129000,2.0
005380,134000,3.9
005380,133000,-0.8
005380,131000,-1.5
005380,128000,-2.3
005380,129500,1.2
005380,128500,-0.8
005380,129500,0.8
005380,128500,-0.8
005380,128000,-0.4
005380,126500,-1.2
005380,129000,2.0
005380,129000,0.0
005380,130500,1.2
005380,129500,-0.8
005380,129000,-0.4
005380,128500,-0.4
005380,124500,-3.1
005380,124500,0.0
005380,122000,-2.0
005380,120000,-1.6
005380,116000,-3.3
005380,115500,-0.4
005380,113500,-1.7
005380,116500,2.6
005380,118500,1.7
005380,116000,-2.1
005380,115500,-0.4
005380,118000,2.2
005380,116500,-1.3
005380,117000,0.4
005380,110000,-6.0
005380,108000,-1.8
005380,106000,-1.8
005380,107500,1.4
005380,106500,-0.9
005380,108500,1.9
005380,110000,1.4
005380,104000,-5.4
005380,107500,3.4
005380,107500,0.0
005380,105500,-1.9
005380,105000,-0.5
005380,102000,-2.9
005380,102500,0.5
005380,101500,-1.0
005380,103000,1.5
005380,103000,0.0
005380,101500,-1.5
005380,97500,-3.9
005380,97800,0.3
005380,92800,-5.1
005380,93700,1.0
005380,95100,1.5
005380,101000,6.2
005380,101000,0.0
005380,100000,-1.0
005380,107000,7.0
005380,108500,1.4
005380,107500,-0.9
005380,107500,0.0
005380,110500,2.8
005380,111000,0.4
005380,110500,-0.4
005380,111500,0.9
005380,118500,6.3
005380,118500,0.0
005380,116500,-1.7
005380,116500,0.0
005380,118000,1.3
005380,123000,4.2
005380,121500,-1.2
005380,122500,0.8
005380,123000,0.4
005380,120000,-2.4
005380,118500,-1.2
005380,118500,0.0
005380,114000,-3.8
005380,116500,2.2
005380,119500,2.6
005380,120500,0.8
005380,119500,-0.8
005380,123000,2.9
005380,123000,0.0
005380,123000,0.0
005380,121500,-1.2
005380,127500,4.9
005380,128500,0.8
005380,129500,0.8
005380,131000,1.2
005380,127000,-3.0
005380,127500,0.4
005380,129000,1.2
005380,130000,0.8
005380,128500,-1.2
005380,126500,-1.6
005380,128000,1.2
005380,129500,1.2
005380,129500,0.0
005380,129500,0.0
005380,126000,-2.7
005380,125500,-0.4
005380,127500,1.6
005380,128500,0.8
005380,124500,-3.1
005380,121500,-2.4
005380,121000,-0.4
005380,120500,-0.4
005380,119500,-0.83
005380,119000,-0.4
005380,120000,0.8
005380,121000,0.8
005380,121000,0.0
005380,122500,1.2
005380,129000,5.3
005380,126500,-1.9
005380,122000,-3.6
005380,121500,-0.4
005380,124500,2.5
005380,125500,0.8
005380,120000,-4.4
005380,121000,0.8
005380,125500,3.7
005380,122500,-2.4
005380,119000,-2.9
005380,121000,1.7
005380,124000,2.5
005380,124000,0.0
005380,124000,0.0
005380,124500,0.4
005380,123500,-0.8
005380,120000,-2.8
005380,118500,-1.2
005380,118500,0.0
005380,119500,0.8
005380,119500,0.0
005380,120500,0.8
005380,119000,-1.2
005380,124000,4.2
005380,123500,-0.4
005380,126000,2.0
005380,128000,1.6
005380,127000,-0.8
005380,127500,0.4
005380,128000,0.4
005380,126500,-1.2
005380,125500,-0.8
005380,128500,2.4
005380,131000,2.0
005380,134000,2.3
005380,134000,0.0
005380,134000,0.0
005380,134000,0.0
005380,136000,1.5
005380,138500,1.8
005380,138000,-0.4
005380,135500,-1.8
005380,139000,2.6
005380,138500,-0.4
005380,138500,0.0
005380,137500,-0.7
005380,136000,-1.1
005380,135500,-0.4
005380,131000,-3.3
005380,130000,-0.8
005380,129000,-0.8
005380,128000,-0.8
005380,128000,0.0
005380,127500,-0.4
005380,125500,-1.6
005380,129000,2.8
005380,127000,-1.6
005380,127000,0.0
005380,127500,0.4
005380,130500,2.4
005380,135000,3.4
005380,136500,1.1
005380,134000,-1.8
005380,135500,1.1
005380,134500,-0.74
005380,138500,3.0
005380,139000,0.4
005380,141000,1.4
005380,140000,-0.7
005380,143000,2.1
005380,143500,0.4
005380,141000,-1.7
005380,141000,0.0
005380,140500,-0.4
005380,140000,-0.4
005380,141000,0.7
005380,140000,-0.7
005380,140500,0.4
005380,140500,0.0
005380,142500,1.4
005380,141500,-0.7
005380,141500,0.0
005380,140500,-0.7
005380,140000,-0.4
005380,141000,0.7
005380,137000,-2.8
005380,136000,-0.7
005380,139000,2.2
005380,141500,1.8
005380,138500,-2.1
005380,137500,-0.7
005380,137000,-0.4
005380,139000,1.5
005380,139500,0.4
005380,138000,-1.1
005380,133000,-3.6
005380,133500,0.4
005380,134000,0.4
005380,134500,0.4
005380,133000,-1.1
005380,132000,-0.8
005380,132500,0.4
005380,131500,-0.8
005380,130500,-0.8
005380,128000,-1.9
005380,128000,0.0
005380,126500,-1.2
005380,125500,-0.8
005380,127500,1.6
005380,127500,0.0
005380,126000,-1.2
005380,127000,0.8
005380,130000,2.4
005380,132500,1.9
005380,131000,-1.1
005380,129000,-1.5
005380,127500,-1.2
005380,128000,0.4
005380,128000,0.0
005380,126500,-1.2
005380,125500,-0.8
005380,124000,-1.2
005380,126000,1.6
005380,124500,-1.2
005380,125000,0.4
005380,127500,2.0
005380,126500,-0.8
005380,128500,1.6
005380,131000,2.0
005380,128500,-1.9
005380,128500,0.0
005380,128000,-0.4
005380,127500,-0.4
005380,127000,-0.4
005380,128000,0.8
005380,129000,0.8
005380,128000,-0.8
005380,126000,-1.6
005380,127500,1.2
005380,129000,1.2
005380,129500,0.4
005380,133000,2.7
005380,134000,0.8
005380,134500,0.4
005380,133000,-1.1
005380,133500,0.4
005380,134000,0.4
005380,132500,-1.1
005380,128500,-3.0
005380,126500,-1.6
005380,128000,1.2
005380,129500,1.2
005380,126500,-2.3
005380,126000,-0.4
005380,122000,-3.2
005380,122000,0.0
005380,123000,0.8
005380,123000,0.0
005380,123000,0.0
005380,122000,-0.8
005380,122000,0.0
005380,121000,-0.8
005380,122000,0.8
005380,123500,1.2
005380,121500,-1.6
005380,122500,0.8
005380,122500,0.0
005380,122000,-0.4
005380,124000,1.6
005380,124000,1.6
005380,124000,0.0
005380,124000,0.0
005380,125000,0.8
005380,125000,0.8
005380,123500,-1.2
005380,123500,-1.2
005380,123500,0.0
005380,123500,0.0
005380,124000,0.4
005380,124000,0.4
005380,123500,-0.4
005380,123500,-0.4
005380,125500,1.6
005380,125500,1.6
005380,124500,-0.8
005380,124500,-0.8
005380,124500,0.0
005380,124500,0.0
005380,125500,0.8
005380,125500,0.8
005380,126000,0.4
005380,126000,0.4
005380,125000,-0.8
005380,125000,-0.8
005380,124500,-0.4
005380,124500,-0.4
005380,124500,0.0
005380,124500,0.0
005380,123500,-0.8
005380,123500,-0.8
005380,125000,1.2
005380,125000,1.2
005380,122500,-2.0
005380,122500,-2.0
005380,123500,0.8
005380,123500,0.8
005380,124000,0.4
005380,124000,0.4
005380,121000,-2.4
005380,121000,-2.4
005380,121500,0.4
005380,121500,0.4
005380,121500,0.0
005380,121500,0.0
005380,122000,0.4
005380,118000,-3.3
005380,118500,0.4
005380,119500,0.8
005380,120000,0.4
005380,119000,-0.8
005380,120000,0.8
005380,121000,0.8
005380,119000,-1.6
005380,122000,2.5
005380,123000,0.8
005380,123500,0.4
005380,124000,0.4
005380,122500,-1.2
005380,122000,-0.4
005380,122500,0.4
005380,120500,-1.6
005380,120500,0.0
005380,118000,-2.1
005380,116000,-1.7
005380,116000,0.0
005380,115500,-0.4
005380,112000,-3.0
005380,111500,-0.4
005380,113500,1.8
005380,115000,1.3
005380,116000,0.9
005380,115000,-0.9
005380,118500,3.0
005380,118500,0.0
005380,118000,-0.4
005380,117000,-0.8
005380,127000,8.6
005380,130500,2.8
005380,131000,0.4
005380,131000,0.0
005380,127500,-2.7
005380,125000,-2.0
005380,123500,-1.2
005380,124000,0.4
005380,124000,0.0
005380,132000,6.4
005380,131000,-0.8
005380,130000,-0.8
005380,132500,1.9
